tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
120,1/22/2015 9:04,1/22/2015 9:06,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1299,Customer,1963,2
393,1/22/2015 9:04,1/22/2015 9:10,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,896,Subscriber,1987,1
396,1/22/2015 9:06,1/22/2015 9:12,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,862,Subscriber,1988,2
693,1/22/2015 9:07,1/22/2015 9:19,115,Porter Square Station,42.387995,-71.119084,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,733,Customer,1972,1
255,1/22/2015 9:08,1/22/2015 9:12,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,662,Customer,1973,1
344,1/22/2015 9:10,1/22/2015 9:15,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,813,Customer,1974,1
339,1/22/2015 9:10,1/22/2015 9:16,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,735,Subscriber,1991,1
436,1/22/2015 9:11,1/22/2015 9:19,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,107,Ames St at Main St,42.3625,-71.08822,732,Subscriber,1985,1
258,1/22/2015 9:12,1/22/2015 9:16,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,763,Subscriber,1992,1
239,1/22/2015 9:12,1/22/2015 9:16,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,971,Subscriber,1984,1
373,1/22/2015 9:14,1/22/2015 9:20,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,958,Customer,1982,2
620,1/22/2015 9:16,1/22/2015 9:26,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1291,Customer,1983,1
242,1/22/2015 9:18,1/22/2015 9:22,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,967,Subscriber,1973,1
370,1/22/2015 9:19,1/22/2015 9:25,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1003,Subscriber,1992,2
1135,1/22/2015 9:20,1/22/2015 9:39,115,Porter Square Station,42.387995,-71.119084,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1267,Subscriber,1980,1
655,1/22/2015 9:22,1/22/2015 9:33,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1277,Customer,1992,2
199,1/22/2015 9:26,1/22/2015 9:30,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,1279,Customer,1973,1
181,1/22/2015 9:28,1/22/2015 9:31,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,706,Customer,1987,1
841,1/22/2015 9:28,1/22/2015 9:42,115,Porter Square Station,42.387995,-71.119084,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,654,Customer,1986,1
256,1/22/2015 9:30,1/22/2015 9:34,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,141,Kendall Street,42.36356016,-71.08216792,801,Subscriber,1975,1
384,1/22/2015 9:31,1/22/2015 9:38,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,1309,Customer,1971,1
399,1/22/2015 9:33,1/22/2015 9:40,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,940,Subscriber,1990,1
472,1/22/2015 9:36,1/22/2015 9:44,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,948,Subscriber,1984,1
239,1/22/2015 9:36,1/22/2015 9:40,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,928,Subscriber,1989,1
326,1/22/2015 9:38,1/22/2015 9:43,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,733,Customer,1980,2
253,1/22/2015 9:38,1/22/2015 9:43,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1031,Subscriber,1982,1
266,1/22/2015 9:39,1/22/2015 9:43,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1108,Subscriber,1992,1
609,1/22/2015 9:40,1/22/2015 9:50,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,957,Subscriber,1982,2
1425,1/22/2015 9:40,1/22/2015 10:04,140,Danehy Park,42.388966,-71.132788,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1266,Subscriber,1987,2
85,1/22/2015 9:44,1/22/2015 9:45,107,Ames St at Main St,42.3625,-71.08822,141,Kendall Street,42.36356016,-71.08216792,732,Customer,1993,1
313,1/22/2015 9:45,1/22/2015 9:50,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,107,Ames St at Main St,42.3625,-71.08822,1003,Subscriber,1985,1
179,1/22/2015 9:45,1/22/2015 9:48,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,107,Ames St at Main St,42.3625,-71.08822,763,Subscriber,1979,1
304,1/22/2015 9:46,1/22/2015 9:51,115,Porter Square Station,42.387995,-71.119084,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,1107,Subscriber,1966,1
582,1/22/2015 9:51,1/22/2015 10:01,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1271,Subscriber,1995,1
1006,1/22/2015 9:51,1/22/2015 10:08,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1095,Customer,1975,1
245,1/22/2015 9:53,1/22/2015 9:58,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,674,Subscriber,1986,1
694,1/22/2015 9:54,1/22/2015 10:05,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1293,Subscriber,1978,2
339,1/22/2015 9:55,1/22/2015 10:00,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,1289,Subscriber,1982,1
307,1/22/2015 9:55,1/22/2015 10:00,107,Ames St at Main St,42.3625,-71.08822,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,763,Subscriber,1950,1
383,1/22/2015 9:57,1/22/2015 10:03,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1093,Subscriber,1978,1
146,1/22/2015 9:57,1/22/2015 9:59,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,143,EF - North Point Park,42.369885,-71.069957,1297,Subscriber,1984,1
419,1/22/2015 9:58,1/22/2015 10:05,141,Kendall Street,42.36356016,-71.08216792,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,656,Subscriber,1955,2
2058,1/22/2015 10:04,1/22/2015 10:38,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,956,Subscriber,1979,2
267,1/22/2015 10:07,1/22/2015 10:11,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1298,Subscriber,\N,0
272,1/22/2015 10:07,1/22/2015 10:12,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,869,Subscriber,1994,1
167,1/22/2015 10:08,1/22/2015 10:11,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,800,Subscriber,1996,2
384,1/22/2015 10:09,1/22/2015 10:15,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,774,Subscriber,1985,1
2096,1/22/2015 10:11,1/22/2015 10:46,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1011,Subscriber,1983,1
290,1/22/2015 10:11,1/22/2015 10:16,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,799,Customer,1978,1
330,1/22/2015 10:12,1/22/2015 10:18,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,661,Subscriber,1987,2
304,1/22/2015 10:13,1/22/2015 10:18,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,776,Subscriber,1990,2
197,1/22/2015 10:15,1/22/2015 10:18,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1090,Subscriber,1990,1
264,1/22/2015 10:20,1/22/2015 10:25,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1278,Subscriber,1975,1
275,1/22/2015 10:21,1/22/2015 10:26,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,1090,Subscriber,\N,0
382,1/22/2015 10:28,1/22/2015 10:34,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,777,Subscriber,1984,1
1592,1/22/2015 10:29,1/22/2015 10:56,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,142,Alewife Station at Russell Field,42.396105,-71.139459,656,Customer,1968,1
1110,1/22/2015 10:29,1/22/2015 10:48,142,Alewife Station at Russell Field,42.396105,-71.139459,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1072,Subscriber,1979,1
646,1/22/2015 10:30,1/22/2015 10:41,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,653,Subscriber,1956,2
218,1/22/2015 10:32,1/22/2015 10:36,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,142,Alewife Station at Russell Field,42.396105,-71.139459,668,Customer,1987,1
82,1/22/2015 10:41,1/22/2015 10:42,107,Ames St at Main St,42.3625,-71.08822,141,Kendall Street,42.36356016,-71.08216792,1003,Subscriber,1988,1
270,1/22/2015 10:45,1/22/2015 10:50,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,1010,Subscriber,1983,1
266,1/22/2015 10:49,1/22/2015 10:53,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,859,Subscriber,\N,0
188,1/22/2015 10:49,1/22/2015 10:53,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,640,Subscriber,1992,2
506,1/22/2015 10:54,1/22/2015 11:02,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1271,Subscriber,1986,1
223,1/22/2015 10:54,1/22/2015 10:58,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,876,Customer,1972,1
354,1/22/2015 10:55,1/22/2015 11:01,115,Porter Square Station,42.387995,-71.119084,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,687,Subscriber,1991,2
238,1/22/2015 10:57,1/22/2015 11:01,141,Kendall Street,42.36356016,-71.08216792,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1003,Subscriber,1979,1
623,1/22/2015 10:59,1/22/2015 11:09,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,871,Subscriber,1992,1
411,1/22/2015 11:00,1/22/2015 11:06,107,Ames St at Main St,42.3625,-71.08822,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1281,Subscriber,1982,1
554,1/22/2015 11:02,1/22/2015 11:11,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,714,Subscriber,1983,1
602,1/22/2015 11:06,1/22/2015 11:16,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,107,Ames St at Main St,42.3625,-71.08822,707,Subscriber,1992,1
397,1/22/2015 11:06,1/22/2015 11:13,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,761,Subscriber,1989,2
283,1/22/2015 11:09,1/22/2015 11:13,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,802,Subscriber,1986,2
415,1/22/2015 11:10,1/22/2015 11:16,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1273,Customer,1972,1
652,1/22/2015 11:11,1/22/2015 11:22,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1078,Subscriber,1988,2
297,1/22/2015 11:15,1/22/2015 11:20,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,654,Customer,1969,1
266,1/22/2015 11:20,1/22/2015 11:24,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,876,Subscriber,1990,2
479,1/22/2015 11:21,1/22/2015 11:29,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,107,Ames St at Main St,42.3625,-71.08822,1109,Subscriber,1987,1
870,1/22/2015 11:24,1/22/2015 11:38,107,Ames St at Main St,42.3625,-71.08822,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,707,Subscriber,1975,1
297,1/22/2015 11:28,1/22/2015 11:33,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,733,Customer,1980,2
555,1/22/2015 11:30,1/22/2015 11:39,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,956,Subscriber,1989,2
441,1/22/2015 11:35,1/22/2015 11:43,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1056,Subscriber,1977,1
417,1/22/2015 11:36,1/22/2015 11:43,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1064,Customer,1962,2
608,1/22/2015 11:37,1/22/2015 11:47,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,107,Ames St at Main St,42.3625,-71.08822,858,Subscriber,1991,2
160,1/22/2015 11:46,1/22/2015 11:48,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1113,Subscriber,1977,1
391,1/22/2015 11:52,1/22/2015 11:58,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,107,Ames St at Main St,42.3625,-71.08822,1006,Subscriber,1982,1
1394,1/22/2015 11:52,1/22/2015 12:15,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,107,Ames St at Main St,42.3625,-71.08822,992,Subscriber,1991,1
223,1/22/2015 11:54,1/22/2015 11:58,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1109,Customer,1981,1
289,1/22/2015 11:54,1/22/2015 11:59,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,1064,Customer,1962,2
240,1/22/2015 11:54,1/22/2015 11:58,141,Kendall Street,42.36356016,-71.08216792,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,801,Subscriber,1975,1
431,1/22/2015 11:56,1/22/2015 12:03,117,Binney St / Sixth St,42.366095,-71.086388,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,670,Subscriber,1985,1
294,1/22/2015 12:01,1/22/2015 12:06,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1277,Subscriber,1994,1
331,1/22/2015 12:02,1/22/2015 12:08,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1031,Subscriber,1995,1
224,1/22/2015 12:03,1/22/2015 12:07,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1084,Customer,1984,2
585,1/22/2015 12:04,1/22/2015 12:14,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1273,Customer,1970,1
146,1/22/2015 12:06,1/22/2015 12:09,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,782,Subscriber,1985,1
407,1/22/2015 12:09,1/22/2015 12:16,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,880,Customer,1978,1
622,1/22/2015 12:10,1/22/2015 12:20,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,115,Porter Square Station,42.387995,-71.119084,1084,Subscriber,1964,1
649,1/22/2015 12:20,1/22/2015 12:31,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1302,Subscriber,1977,1
826,1/22/2015 12:20,1/22/2015 12:34,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,1099,Subscriber,1984,1
672,1/22/2015 12:24,1/22/2015 12:36,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1078,Subscriber,1988,2
637,1/22/2015 12:28,1/22/2015 12:38,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,107,Ames St at Main St,42.3625,-71.08822,649,Subscriber,1976,1
207,1/22/2015 12:29,1/22/2015 12:32,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,679,Subscriber,1984,1
447,1/22/2015 12:30,1/22/2015 12:38,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,984,Subscriber,1956,1
195,1/22/2015 12:30,1/22/2015 12:34,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,634,Subscriber,1985,1
706,1/22/2015 12:30,1/22/2015 12:42,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,670,Subscriber,1995,1
174,1/22/2015 12:38,1/22/2015 12:41,107,Ames St at Main St,42.3625,-71.08822,141,Kendall Street,42.36356016,-71.08216792,858,Subscriber,1986,2
327,1/22/2015 12:41,1/22/2015 12:46,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,115,Porter Square Station,42.387995,-71.119084,687,Subscriber,1991,2
453,1/22/2015 12:41,1/22/2015 12:49,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1113,Subscriber,1978,1
625,1/22/2015 12:44,1/22/2015 12:54,115,Porter Square Station,42.387995,-71.119084,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,759,Subscriber,1964,1
5716,1/22/2015 12:47,1/22/2015 14:22,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1093,Subscriber,1974,1
456,1/22/2015 12:49,1/22/2015 12:57,115,Porter Square Station,42.387995,-71.119084,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,687,Subscriber,1991,2
85,1/22/2015 12:50,1/22/2015 12:52,141,Kendall Street,42.36356016,-71.08216792,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,906,Subscriber,1988,1
137,1/22/2015 12:51,1/22/2015 12:53,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,107,Ames St at Main St,42.3625,-71.08822,771,Subscriber,1975,1
659,1/22/2015 12:53,1/22/2015 13:04,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1289,Customer,1960,1
1245,1/22/2015 12:56,1/22/2015 13:16,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,642,Customer,1973,1
642,1/22/2015 12:57,1/22/2015 13:08,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,984,Subscriber,1956,1
283,1/22/2015 12:58,1/22/2015 13:02,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,141,Kendall Street,42.36356016,-71.08216792,801,Subscriber,1975,1
220,1/22/2015 13:00,1/22/2015 13:04,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,756,Subscriber,1985,1
358,1/22/2015 13:01,1/22/2015 13:07,115,Porter Square Station,42.387995,-71.119084,140,Danehy Park,42.388966,-71.132788,635,Subscriber,1987,1
209,1/22/2015 13:03,1/22/2015 13:07,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,634,Subscriber,1982,2
614,1/22/2015 13:04,1/22/2015 13:14,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,140,Danehy Park,42.388966,-71.132788,1099,Subscriber,1984,1
941,1/22/2015 13:06,1/22/2015 13:22,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,878,Subscriber,1989,2
193,1/22/2015 13:08,1/22/2015 13:11,141,Kendall Street,42.36356016,-71.08216792,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,732,Subscriber,1982,2
438,1/22/2015 13:09,1/22/2015 13:16,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1266,Subscriber,1996,1
103,1/22/2015 13:09,1/22/2015 13:11,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,802,Subscriber,1996,1
420,1/22/2015 13:09,1/22/2015 13:16,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,992,Subscriber,1978,1
433,1/22/2015 13:23,1/22/2015 13:30,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,107,Ames St at Main St,42.3625,-71.08822,984,Subscriber,1988,1
283,1/22/2015 13:24,1/22/2015 13:29,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,107,Ames St at Main St,42.3625,-71.08822,1109,Customer,1981,1
421,1/22/2015 13:26,1/22/2015 13:33,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,761,Customer,1982,1
325,1/22/2015 13:28,1/22/2015 13:33,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1079,Subscriber,1988,2
373,1/22/2015 13:44,1/22/2015 13:50,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,962,Subscriber,1988,2
411,1/22/2015 13:47,1/22/2015 13:54,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,776,Subscriber,1988,2
191,1/22/2015 13:48,1/22/2015 13:52,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,705,Subscriber,1985,1
99,1/22/2015 13:52,1/22/2015 13:53,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,654,Subscriber,1996,1
